"gene","GTExN7MScountsPUBLISHED","GTExNFK9countsPUBLISHED","GTExO5YTcountsPUBLISHED","GDC2821countsPUBLISHED","GDC2828countsPUBLISHED","GDC2839countsPUBLISHED","padj","symbol","rank","rank_change"
"ENSG00000007350",864,273,115,47,16,11,8.11495872606289e-07,"TKTL1",1433,-482
"ENSG00000132953",265,185,237,3146,3364,2829,8.1201577772484e-07,"XPO4",1434,-549
"ENSG00000105810",586,532,193,18521,11990,51604,8.12494607661133e-07,"CDK6",1435,-673
"ENSG00000170946",30,29,66,396,450,415,8.1996220498114e-07,"DNAJC24",1436,9492
"ENSG00000174776",6,2,2,43,600,1636,8.23029281006528e-07,"WDR49",1437,102
"ENSG00000211789",51,135,37,4,0,0,8.24197921383992e-07,"TRAV12-2",1438,79
"ENSG00000277734",5801,5980,1994,783,138,165,8.24444453028319e-07,"TRAC",1439,-203
"ENSG00000235159",0,0,0,57,76,136,8.3471099735192e-07,"AL121672.2",1440,98
"ENSG00000270296",0,0,0,41,159,118,8.3671114900246e-07,"STX8P1",1441,984
"ENSG00000231697",2,0,0,166,110,146,8.47616819164558e-07,"NANOGP5",1442,-125
"ENSG00000142252",129,237,430,58,88,70,8.52064038695809e-07,"GEMIN7",1443,18129
"ENSG00000142227",4484,5519,6277,2023,2269,2296,8.52852076195873e-07,"EMP3",1444,-504
"ENSG00000162391",1,0,0,249,81,115,8.53587357029127e-07,"FAM151A",1445,175
"ENSG00000272449",76,113,64,19,11,8,8.53587357029127e-07,"AL139246.5",1446,-513
"ENSG00000177082",38,21,64,474,529,466,8.54005897522519e-07,"WDR73",1447,6034
"ENSG00000135821",66709,24220,131211,19893,12671,13290,8.56820161444474e-07,"GLUL",1448,-507
"ENSG00000279528",18,19,30,0,0,0,8.64445702276431e-07,"AC115618.3",1449,NA
"ENSG00000185338",135,245,188,58,22,28,8.68474258106538e-07,"SOCS1",1450,-637
"ENSG00000230735",0,0,0,57,102,78,8.74827982298269e-07,"AC093423.2",1451,1911
"ENSG00000103502",1509,1643,3989,970,1070,994,8.75374154991202e-07,"CDIPT",1452,-361
"ENSG00000166523",813,7131,39797,85,455,9,8.77567779755643e-07,"CLEC4E",1453,-462
"ENSG00000123552",43,62,59,1016,615,1191,8.82039688062243e-07,"USP45",1454,-428
"ENSG00000267348",2,3,1,112,173,90,8.85518523924353e-07,"GEMIN7-AS1",1455,3609
"ENSG00000158825",4217,2347,22170,52,534,19,8.91890737143256e-07,"CDA",1456,-449
"ENSG00000180530",121,155,374,2768,2851,7635,8.98517810053755e-07,"NRIP1",1457,-839
"ENSG00000106723",318,295,636,4025,3517,5785,9.04073309989575e-07,"SPIN1",1458,-638
"ENSG00000225401",0,0,0,69,63,101,9.04073309989575e-07,"TGIF2P1",1459,2039
"ENSG00000119771",16,10,26,173,2488,803,9.09798639768552e-07,"KLHL29",1460,501
"ENSG00000187994",573,579,1478,312,253,371,9.17344766233709e-07,"RINL",1461,-705
"ENSG00000241839",3560,5880,23891,1567,2304,1136,9.2713765552822e-07,"PLEKHO2",1462,12
"ENSG00000278989",2,2,0,161,85,191,9.37981682073656e-07,"AP001148.1",1463,102
"ENSG00000234788",0,0,0,81,97,53,9.40843602885791e-07,"HSPA8P3",1464,158
"ENSG00000084764",217,117,1252,57,47,17,9.41716359690717e-07,"MAPRE3",1465,-648
"ENSG00000125510",179,261,3046,64,74,46,9.41716359690717e-07,"OPRL1",1466,17532
"ENSG00000140022",24,77,51,2959,737,1968,9.41716359690717e-07,"STON2",1467,-613
"ENSG00000085224",624,861,1724,9217,9581,11673,9.45761684569883e-07,"ATRX",1468,-735
"ENSG00000188152",12,2,13,248,266,205,9.45761684569883e-07,"NUTM2G",1469,1584
"ENSG00000259668",6,0,6,132,328,228,9.45770507310212e-07,"AC066613.1",1470,2979
"ENSG00000040275",27,47,55,493,969,644,9.50481515612725e-07,"SPDL1",1471,-657
"ENSG00000115507",132,116,12,3,1,4,9.50637922615919e-07,"OTX1",1472,-493
"ENSG00000201028",0,0,0,63,86,71,9.52330459074008e-07,"RNU6-151P",1473,2882
"ENSG00000234185",1,0,0,124,107,99,9.54575615786697e-07,"AC068533.3",1474,1646
"ENSG00000138587",4,0,3,120,114,211,9.59446645242579e-07,"MNS1",1475,1008
"ENSG00000243753",643,488,542,217,152,151,9.61608143660794e-07,"HLA-L",1476,1811
"ENSG00000243806",0,0,0,43,222,90,9.74386245858625e-07,"RPL7P18",1477,1289
"ENSG00000100365",5126,12651,54470,990,1748,3108,9.77700859012457e-07,"NCF4",1478,-396
"ENSG00000115266",18,17,31,494,361,207,9.83746384515929e-07,"APC2",1479,12974
"ENSG00000186577",309,397,792,171,189,217,9.87801004355854e-07,"SMIM29",1480,-751
"ENSG00000240322",1,0,0,249,83,105,9.87801004355854e-07,"RN7SL481P",1481,3016
"ENSG00000205930",4,3,22,450,147,416,9.88280912940374e-07,"C21orf62-AS1",1482,430
"ENSG00000250659",2,0,0,176,640,90,9.88865029203296e-07,"AP001363.1",1483,411
"ENSG00000167377",58,104,178,38,26,25,9.89344741010203e-07,"ZNF23",1484,6552
"ENSG00000242893",0,0,0,63,169,59,9.89344741010203e-07,"RN7SL413P",1485,119
"ENSG00000271996",0,0,0,78,53,122,9.89866201506123e-07,"AC019080.4",1486,1079
"ENSG00000166483",99,107,93,1333,2399,1605,9.90635696339246e-07,"WEE1",1487,47
"ENSG00000171865",91,100,157,981,1098,1111,9.96785505274111e-07,"RNASEH1",1488,10979
"ENSG00000137801",10426,12590,20793,2722,242,520,9.97805141476327e-07,"THBS1",1489,-339
"ENSG00000043591",2,2,2,57,195,216,1.00388828983908e-06,"ADRB1",1490,407
"ENSG00000277610",0,0,0,140,51,72,1.00730608102493e-06,"RNVU1-4",1491,1101
"ENSG00000176349",3,0,0,157,168,113,1.00939108589066e-06,"AC104129.1",1492,103
"ENSG00000185507",2061,1562,7434,784,995,518,1.00939108589066e-06,"IRF7",1493,-618
"ENSG00000230358",1,2,0,108,104,142,1.01314295864833e-06,"SPDYE21",1494,3150
"ENSG00000236986",0,2,0,102,157,215,1.01596871953942e-06,"AL157938.2",1495,-47
"ENSG00000272034",0,0,0,69,66,80,1.01596871953942e-06,"SNORD14A",1496,17476
"ENSG00000232915",0,0,0,61,92,69,1.01865868314525e-06,"RNF14P1",1497,118
"ENSG00000267503",0,0,0,44,114,114,1.01865868314525e-06,"AP005131.3",1498,112
"ENSG00000234911",1,0,0,93,111,146,1.02129648332809e-06,"TEX21P",1499,5977
"ENSG00000115760",1496,1392,2574,15229,13366,13018,1.02176841670793e-06,"BIRC6",1500,-682
"ENSG00000260563",330,261,2816,93,82,106,1.02176841670793e-06,"AC132872.1",1501,-705
"ENSG00000265817",1,3,0,157,119,109,1.02176841670793e-06,"FSBP",1502,1670
"ENSG00000182324",4,2,6,304,67,224,1.0219024865359e-06,"KCNJ14",1503,857
"ENSG00000005801",66,204,195,2772,2518,3459,1.0298514424605e-06,"ZNF195",1504,-820
"ENSG00000240729",0,0,0,51,116,81,1.03619568279282e-06,"AC146507.2",1505,2564
"ENSG00000130598",713,203,470,15,76,46,1.04265873117631e-06,"TNNI2",1506,-957
"ENSG00000243811",362,474,120,51,18,33,1.0447294517777e-06,"APOBEC3D",1507,22566
"ENSG00000256176",0,0,0,95,45,128,1.0447294517777e-06,"AC024940.3",1508,1992
"ENSG00000225778",2,2,0,66,354,253,1.04629067280517e-06,"PROSER2-AS1",1509,105
"ENSG00000111276",2771,2415,8608,575,1437,712,1.05230466662366e-06,"CDKN1B",1510,-469
"ENSG00000197019",322,354,1733,98,75,162,1.05419369588464e-06,"SERTAD1",1511,-534
"ENSG00000266094",9911,5637,15432,2745,4265,2276,1.06306786269143e-06,"RASSF5",1512,-515
"ENSG00000079134",198,171,231,2096,2109,2508,1.06704235683457e-06,"THOC1",1513,2474
"ENSG00000140368",3642,3964,13005,2093,1858,898,1.06704235683457e-06,"PSTPIP1",1514,-894
"ENSG00000204424",99,66,47,5,1,9,1.06704235683457e-06,"LY6G6F",1515,17576
"ENSG00000269335",298,309,1060,165,168,98,1.06704235683457e-06,"IKBKG",1516,-750
"ENSG00000249751",13,104,63,1,0,1,1.07308243161591e-06,"ECSCR",1517,NA
"ENSG00000159884",119,113,53,16,7,13,1.08117734724603e-06,"CCDC107",1518,609
"ENSG00000132823",1850,2056,7401,1254,890,710,1.09363817531056e-06,"OSER1",1519,-561
"ENSG00000136104",318,460,304,7767,5614,6052,1.09363817531056e-06,"RNASEH2B",1520,1426
"ENSG00000101470",864,219,72,11,12,31,1.09988602503901e-06,"TNNC2",1521,-971
"ENSG00000142102",15230,7391,18910,3039,481,534,1.11104493492892e-06,"PGGHG",1522,-657
"ENSG00000226648",10,5,2,295,244,237,1.11121834073578e-06,"PLCG1-AS1",1523,19159
"ENSG00000226469",0,0,0,64,102,60,1.12835816008967e-06,"ADAM1B",1524,1144
"ENSG00000262402",0,0,0,60,83,72,1.12859801995163e-06,"MCUR1P1",1525,1170
"ENSG00000115112",88,36,66,3,11,3,1.13497405421709e-06,"TFCP2L1",1526,-637
"ENSG00000143228",18,27,54,389,699,378,1.13658961736662e-06,"NUF2",1527,-477
"ENSG00000239827",2,6,0,210,227,303,1.13658961736662e-06,"SUGT1P3",1528,-776
"ENSG00000253451",0,0,0,159,613,17,1.13658961736662e-06,"IGLV2-28",1529,1165
"ENSG00000226758",1,0,2,86,130,100,1.13811935945079e-06,"DISC1-IT1",1530,377
"ENSG00000100299",2316,1626,4710,406,1034,446,1.14316994073709e-06,"ARSA",1531,-954
"ENSG00000266126",4,0,7,138,219,121,1.15099945561011e-06,"AC005730.3",1532,742
"ENSG00000279106",5,3,3,128,333,109,1.15099945561011e-06,"AC009093.7",1533,131
"ENSG00000065328",38,16,28,557,881,436,1.15320583820777e-06,"MCM10",1534,-564
"ENSG00000234619",0,0,3,135,95,119,1.16151762112029e-06,"RPL7P11",1535,221
"ENSG00000272669",254,130,1029,69,76,38,1.16358191961721e-06,"AL021707.6",1536,-428
"ENSG00000277035",0,0,0,80,72,58,1.16369378951343e-06,"AC096552.1",1537,148
"ENSG00000166265",28,74,330,14,4,2,1.17782019153437e-06,"CYYR1",1538,-485
"ENSG00000250698",2,0,0,97,171,181,1.17782019153437e-06,"AC131182.1",1539,-180
"ENSG00000170043",1903,2699,13464,982,926,916,1.18173911893105e-06,"TRAPPC1",1540,1138
"ENSG00000121680",584,847,1279,435,417,322,1.20214051426535e-06,"PEX16",1541,-869
"ENSG00000065060",290,174,321,3214,2798,2904,1.21161931340196e-06,"UHRF1BP1",1542,-962
"ENSG00000247596",1396,2739,15812,787,518,705,1.21582306478858e-06,"TWF2",1543,1945
"ENSG00000206567",10,12,38,334,230,315,1.22018144154635e-06,"AC022007.1",1544,3791
"ENSG00000100055",7278,9762,37951,2062,3754,3792,1.2202843155776e-06,"CYTH4",1545,-876
"ENSG00000213726",2,0,0,298,69,276,1.2202843155776e-06,"RPS2P52",1546,376
"ENSG00000175463",3973,6242,7565,2512,984,1377,1.22351223534632e-06,"TBC1D10C",1547,-959
"ENSG00000187116",3530,10877,129080,186,988,7,1.22351223534632e-06,"LILRA5",1548,-446
"ENSG00000175193",352,639,1307,210,276,202,1.22357882348184e-06,"PARL",1549,18239
"ENSG00000100417",248,345,735,99,144,46,1.23201787395708e-06,"PMM1",1550,30
"ENSG00000110448",4472,1908,843,365,136,70,1.25336740703052e-06,"CD5",1551,-505
"ENSG00000165949",81,180,467,56,18,22,1.25822885493496e-06,"IFI27",1552,-794
"ENSG00000175893",119,100,74,2371,1504,2564,1.26918520061956e-06,"ZDHHC21",1553,-990
"ENSG00000238197",29,16,102,745,783,860,1.26918520061956e-06,"PAXBP1-AS1",1554,3256
"ENSG00000158578",50818,80905,7131,1695,14,813,1.27951501308269e-06,"ALAS2",1555,-492
"ENSG00000068903",2478,1946,5596,1091,1513,1155,1.29066928725277e-06,"SIRT2",1556,-958
"ENSG00000271161",0,0,0,65,69,71,1.30076023323138e-06,"BOLA2P2",1557,1233
"ENSG00000108309",1782,1628,481,114,8,5,1.30158239926277e-06,"RUNDC3A",1558,-573
"ENSG00000259642",163,159,580,88,86,70,1.30719409170146e-06,"ST20-AS1",1559,1309
"ENSG00000214029",58,41,30,1384,729,1209,1.31067407848979e-06,"ZNF891",1560,-1091
"ENSG00000225218",0,0,0,120,46,78,1.31600091181423e-06,"AP001628.1",1561,7893
"ENSG00000011422",17158,4063,5886,1290,1434,813,1.31937211782179e-06,"PLAUR",1562,-580
"ENSG00000230022",0,0,0,59,72,79,1.3217352230602e-06,"FNTAP2",1563,132
"ENSG00000248092",56,43,69,573,779,613,1.3217352230602e-06,"NNT-AS1",1564,-527
"ENSG00000188738",2,1,0,251,60,229,1.32602143543984e-06,"FSIP2",1565,268
"ENSG00000173214",141,59,36,2679,3410,3767,1.32851459799533e-06,"MFSD4B",1566,7
"ENSG00000214243",0,0,0,50,101,79,1.33203824855235e-06,"AC004980.2",1567,140
"ENSG00000260943",12,40,355,0,2,0,1.33203824855235e-06,"LINC02555",1568,-662
"ENSG00000176834",20,36,36,403,476,409,1.33454907939818e-06,"VSIG10",1569,-418
"ENSG00000161048",67,51,175,1032,946,974,1.34027959398434e-06,"NAPEPLD",1570,-615
"ENSG00000172757",29817,26541,118573,10019,16760,9102,1.3517696587788e-06,"CFL1",1571,577
"ENSG00000213963",26,6,8,629,426,783,1.35387034539496e-06,"AC019080.1",1572,-250
"ENSG00000146094",7318,13237,71532,4044,4031,2979,1.35396390671086e-06,"DOK3",1573,-534
"ENSG00000272589",25,18,70,1,0,0,1.3628007582859e-06,"ZSWIM8-AS1",1574,NA
"ENSG00000248671",0,0,0,56,73,85,1.37062360720364e-06,"ALG1L9P",1575,8522
"ENSG00000262339",2,2,3,100,74,135,1.38289433111826e-06,"AC130371.1",1576,2795
"ENSG00000233077",12,14,76,0,0,0,1.38407320355009e-06,"LINC01271",1577,2633
"ENSG00000233436",6,0,0,343,270,423,1.38564973776551e-06,"BTBD18",1578,-482
"ENSG00000217488",0,0,0,65,55,129,1.38928591299179e-06,"AL356057.1",1579,124
"ENSG00000228703",124,20,10,0,0,0,1.38945136539416e-06,"AL355310.2",1580,NA
"ENSG00000101474",5799,6588,45922,3038,1906,1972,1.39660040099528e-06,"APMAP",1581,-466
"ENSG00000279620",4,0,0,170,159,235,1.40545197533408e-06,"AC099494.3",1582,-406
"ENSG00000240682",652,1202,4200,393,355,408,1.40869388961174e-06,"ISY1",1583,5081
"ENSG00000165626",63,72,109,15,3,1,1.41057951902943e-06,"BEND7",1584,-453
"ENSG00000172244",12,6,22,197,200,214,1.41057951902943e-06,"C5orf34",1585,-204
"ENSG00000212743",171,92,417,38,56,18,1.41057951902943e-06,"LINC02656",1586,-614
"ENSG00000173762",8652,3366,2147,398,157,698,1.42626114663048e-06,"CD7",1587,-627
"ENSG00000184194",4,1,10,534,36,2277,1.42626114663048e-06,"GPR173",1588,1513
"ENSG00000204832",0,1,0,29,254,639,1.43599408057875e-06,"ST8SIA6-AS1",1589,3945
"ENSG00000106330",366,341,1455,162,130,192,1.43667290409893e-06,"MOSPD3",1590,-642
"ENSG00000109103",2232,1516,5994,512,1031,386,1.43701586579991e-06,"UNC119",1591,-568
"ENSG00000259692",0,0,0,238,8,830,1.43833017793794e-06,"AC104041.1",1592,1013
"ENSG00000267694",0,0,0,50,79,98,1.44266321569103e-06,"AP005131.5",1593,128
"ENSG00000261269",14,8,198,0,0,0,1.44637606537972e-06,"AC093278.2",1594,NA
"ENSG00000113088",274,379,120,33,6,2,1.45687464521282e-06,"GZMK",1595,1005
"ENSG00000225017",0,0,0,71,60,71,1.46427040220988e-06,"AP004289.1",1596,1747
"ENSG00000229622",3,2,0,106,141,187,1.46582779743511e-06,"MTND5P2",1597,14
"ENSG00000220323",2,0,0,75,208,445,1.46638744430329e-06,"H2BC19P",1598,24663
"ENSG00000169230",547,1644,4220,351,417,197,1.47296848409505e-06,"PRELID1",1599,97
"ENSG00000130706",1021,1493,2596,482,338,688,1.48002917991472e-06,"ADRM1",1600,2256
"ENSG00000228955",0,0,0,76,47,130,1.48271841273835e-06,"AL591623.2",1601,2101
"ENSG00000237328",0,0,0,54,67,111,1.48826438845664e-06,"RAI1-AS1",1602,114
"ENSG00000217231",0,0,0,90,65,54,1.48872838220949e-06,"AL109755.1",1603,146
"ENSG00000197852",984,2300,13931,197,500,499,1.50269280641809e-06,"INKA2",1604,-458
"ENSG00000224101",0,0,0,66,51,168,1.5102519680329e-06,"ELMO1-AS1",1605,2058
"ENSG00000182158",545,472,573,6836,5474,5689,1.53028087673617e-06,"CREB3L2",1606,-799
"ENSG00000240233",6,0,8,150,194,221,1.53337592739093e-06,"RN7SL587P",1607,1471
"ENSG00000176101",666,788,2100,507,403,425,1.54243020250202e-06,"SSNA1",1608,-762
"ENSG00000168255",501,256,635,173,130,76,1.55358485408375e-06,"POLR2J3",1609,10273
"ENSG00000151693",11,7,14,96,705,1159,1.55991043909235e-06,"ASAP2",1610,1060
"ENSG00000162885",33,10,19,738,982,344,1.56713043541951e-06,"B3GALNT2",1611,3095
"ENSG00000133105",0,2,9,58,1403,444,1.57339550390824e-06,"RXFP2",1612,802
"ENSG00000231104",0,0,0,85,53,69,1.5743332560402e-06,"AC022395.1",1613,152
"ENSG00000023516",312,455,587,4653,4712,3650,1.58134672303681e-06,"AKAP11",1614,-657
"ENSG00000077935",2,1,0,126,154,78,1.58832617439248e-06,"SMC1B",1615,4491
"ENSG00000125780",140,24,7,0,0,0,1.59167344687265e-06,"TGM3",1616,NA
"ENSG00000175467",3428,2208,7472,1780,1624,1468,1.59880531982148e-06,"SART1",1617,-641
"ENSG00000144426",52,11,53,837,988,828,1.60361338322154e-06,"NBEAL1",1618,292
"ENSG00000102870",99,82,169,1014,1048,1364,1.61050550204878e-06,"ZNF629",1619,-807
"ENSG00000184182",1229,1280,6327,595,441,625,1.6307937817052e-06,"UBE2F",1620,6798
"ENSG00000106462",189,100,269,1909,2348,1981,1.63486103887127e-06,"EZH2",1621,120
"ENSG00000158715",61,35,34,1197,721,2268,1.63486103887127e-06,"SLC45A3",1622,-642
"ENSG00000250733",0,0,0,74,58,67,1.63486103887127e-06,"C8orf17",1623,161
"ENSG00000120784",18,29,32,463,280,429,1.64114178884466e-06,"ZFP30",1624,-389
"ENSG00000280355",2,0,1,91,93,163,1.66279412991044e-06,"AL132656.4",1625,182
"ENSG00000205238",8,4,3,213,164,140,1.66419007369207e-06,"SPDYE2",1626,13681
"ENSG00000196605",32,42,49,417,712,587,1.67098072434977e-06,"ZNF846",1627,43
"ENSG00000138758",377,476,487,5310,4595,5520,1.68148767944454e-06,"SEPTIN11",1628,-692
"ENSG00000239382",193,218,394,102,92,127,1.69024839738318e-06,"ALKBH6",1629,14046
"ENSG00000144668",20,117,86,3165,2029,1730,1.69279226937453e-06,"ITGA9",1630,-599
"ENSG00000201544",0,0,0,73,99,47,1.69279226937453e-06,"SNORA16B",1631,8260
"ENSG00000207650",0,0,0,131,96,36,1.69345840063371e-06,"MIR570",1632,6263
"ENSG00000173542",156,256,169,2858,4355,3517,1.69895274555386e-06,"MOB1B",1633,-883
"ENSG00000204209",1866,2111,4932,1459,1317,1327,1.69895274555386e-06,"DAXX",1634,174
"ENSG00000143498",13,12,43,290,280,370,1.7014951181991e-06,"TAF1A",1635,-26
"ENSG00000264270",1,0,0,81,120,117,1.71209670762609e-06,"AC087749.1",1636,732
"ENSG00000142089",9165,6497,30128,1991,712,112,1.72336181551148e-06,"IFITM3",1637,-481
"ENSG00000184261",4,4,3,347,70,199,1.72646465702989e-06,"KCNK12",1638,860
"ENSG00000267365",9,55,151,3,0,1,1.73364894488409e-06,"KCNJ2-AS1",1639,41
"ENSG00000106089",216,84,250,33,27,51,1.7399139636469e-06,"STX1A",1640,-849
"ENSG00000258891",0,0,2,86,139,204,1.74495651291125e-06,"AC005480.1",1641,-114
"ENSG00000181322",1,0,7,135,110,236,1.74517855582968e-06,"NME9",1642,3912
"ENSG00000265204",0,0,0,55,66,88,1.74517855582968e-06,"AC090772.2",1643,1228
"ENSG00000268433",50,81,23,0,2,0,1.74517855582968e-06,"MTDHP3",1644,-504
"ENSG00000169255",18,20,58,690,301,1027,1.74657754941881e-06,"B3GALNT1",1645,288
"ENSG00000237738",1,0,4,90,117,94,1.74819242243847e-06,"RNF216-IT1",1646,1371
"ENSG00000228217",0,0,0,45,100,83,1.75246942323758e-06,"PNRC2P1",1647,1239
"ENSG00000238246",6,4,2,100,282,255,1.76471671681422e-06,"AC069549.1",1648,199
"ENSG00000177191",554,644,4188,283,158,225,1.77797701614093e-06,"B3GNT8",1649,-182
"ENSG00000162645",5608,4567,34783,2563,1798,1064,1.77819761648796e-06,"GBP2",1650,-546
"ENSG00000270531",0,0,0,70,178,43,1.78104040278518e-06,"AC022001.1",1651,116
"ENSG00000279792",2,0,0,112,113,211,1.78586647958203e-06,"AC015909.5",1652,-152
"ENSG00000276259",15,33,21,0,0,0,1.78685144079054e-06,"AC009118.3",1653,NA
"ENSG00000205559",4,3,0,217,125,192,1.79185882071177e-06,"CHKB-DT",1654,4223
"ENSG00000200953",0,0,0,51,133,61,1.82035489161112e-06,"Y_RNA",1655,2229
"ENSG00000118804",104,91,435,38,11,32,1.82280121051045e-06,"STBD1",1656,23152
"ENSG00000078403",371,218,444,3893,3827,6164,1.82789014640825e-06,"MLLT10",1657,-727
"ENSG00000119640",24,22,27,396,292,602,1.82953814530081e-06,"ACYP1",1658,743
"ENSG00000236383",60,27,22,879,1233,1285,1.8596338245145e-06,"CCDC200",1659,1447
"ENSG00000283118",6,0,0,237,603,340,1.8596338245145e-06,"AC009951.5",1660,-1150
"ENSG00000092439",500,379,534,5353,4686,6014,1.91094056637858e-06,"TRPM7",1661,-876
"ENSG00000162623",71,114,137,1061,1206,1313,1.91211011640283e-06,"TYW3",1662,-968
"ENSG00000276662",0,0,0,92,45,78,1.91211011640283e-06,"AL713922.2",1663,1251
"ENSG00000182230",70,13,47,3,1,2,1.94324334311956e-06,"FAM153B",1664,NA
"ENSG00000228292",0,0,0,65,54,84,1.94535269849057e-06,"AL512604.1",1665,135
"ENSG00000235880",0,1,0,81,115,112,1.94535269849057e-06,"AL158832.1",1666,213
"ENSG00000230684",3,0,0,126,119,174,1.94802210982782e-06,"AL158207.2",1667,10304
"ENSG00000062282",1523,4465,43435,600,320,17,1.95828094200245e-06,"DGAT2",1668,-721
"ENSG00000112655",63,17,26,2272,625,2022,1.96327240343765e-06,"PTK7",1669,-568
"ENSG00000121716",3558,1512,3122,491,594,870,1.9750151236913e-06,"PILRB",1670,21712
"ENSG00000228599",2,0,0,132,96,166,1.9810172445229e-06,"RPL7P52",1671,-18
"ENSG00000198743",165,263,189,3434,4269,2636,1.98103765711446e-06,"SLC5A3",1672,-813
"ENSG00000198711",13,16,11,510,179,565,1.98363995187862e-06,"SSBP3-AS1",1673,-180
"ENSG00000137767",1332,3040,32953,418,837,528,1.99183791884952e-06,"SQOR",1674,1780
"ENSG00000159251",9,76,98,1,4,1,2.00313812035429e-06,"ACTC1",1675,-317
"ENSG00000249019",3,0,0,126,157,115,2.00471599648156e-06,"AC108471.1",1676,77
"ENSG00000179526",3614,1991,3648,1342,700,722,2.00670755134992e-06,"SHARPIN",1677,-826
"ENSG00000241837",547,1547,3439,270,338,421,2.00670755134992e-06,"ATP5PO",1678,22090
"ENSG00000225720",11,87,118,6,4,4,2.01171681816344e-06,"AL031846.1",1679,-1437
"ENSG00000086967",405,208,40,11,8,0,2.01680050066253e-06,"MYBPC2",1680,-1038
"ENSG00000120709",5166,4319,18944,2532,1510,2523,2.01680050066253e-06,"FAM53C",1681,-450
"ENSG00000214300",10,22,32,264,324,412,2.01680050066253e-06,"SPDYE3",1682,-1353
"ENSG00000239388",14,15,25,200,249,325,2.01680050066253e-06,"ASB14",1683,843
"ENSG00000263219",3,0,1,104,137,90,2.01680050066253e-06,"RYKP1",1684,59
"ENSG00000279957",0,0,3,82,126,175,2.01680050066253e-06,"AC110769.3",1685,-30
"ENSG00000235096",0,0,0,54,62,94,2.02523321325803e-06,"AC118555.1",1686,1250
"ENSG00000065923",240,107,120,3949,2903,4367,2.04562786279868e-06,"SLC9A7",1687,-1101
"ENSG00000196597",20,21,71,492,384,617,2.05912775727886e-06,"ZNF782",1688,352
"ENSG00000278540",274,181,204,4078,2713,4345,2.06094876143336e-06,"ACACA",1689,-829
"ENSG00000105698",5444,3089,9571,2572,2290,2090,2.06656754138268e-06,"USF2",1690,-843
"ENSG00000239920",0,0,0,51,72,79,2.07447760395278e-06,"AC104389.5",1691,2117
"ENSG00000093134",1553,1195,3931,100,262,10,2.07764827588987e-06,"VNN3",1692,-692
"ENSG00000180353",18282,21110,184032,6183,9230,4738,2.07764827588987e-06,"HCLS1",1693,-593
"ENSG00000204388",21713,2432,1098,172,145,542,2.08229169504025e-06,"HSPA1B",1694,-60
"ENSG00000273036",106,11,16,0,0,0,2.08555812108208e-06,"AL390726.4",1695,NA
"ENSG00000279386",3,7,12,184,126,125,2.09327067639642e-06,"AC021106.2",1696,288
"ENSG00000141574",4978,5523,30338,114,815,14,2.12228543513702e-06,"SECTM1",1697,-510
"ENSG00000270614",0,0,0,65,51,91,2.12755226019212e-06,"AC011451.2",1698,136
"ENSG00000115593",32,25,36,0,1,1,2.13184756654393e-06,"SMYD1",1699,-1051
"ENSG00000180739",3223,2081,197,144,27,9,2.13184756654393e-06,"S1PR5",1700,-519
"ENSG00000142634",9168,15062,50756,4644,6035,2182,2.14519116035087e-06,"EFHD2",1701,-447
"ENSG00000233845",1,0,0,68,175,112,2.15332074300125e-06,"AC093732.1",1702,187
"ENSG00000268056",0,0,0,52,131,56,2.15332074300125e-06,"AC020913.1",1703,15183
"ENSG00000235816",0,0,0,58,81,57,2.1620333776824e-06,"PRELID1P3",1704,2124
"ENSG00000251552",0,0,0,63,70,57,2.16342108237574e-06,"COQ10BP2",1705,159
"ENSG00000274964",10,8,10,178,141,208,2.1687955437852e-06,"AC026356.1",1706,-300
